score,similarity,title_clean,category,pay_type,hourly_mid,budget,country,post_date,link
0.6623820504313516,0.5782150899037635,Business & Data Analyst,Data Science & Analytics,hourly,57.0,,Switzerland,2024-03-24,https://www.upwork.com/jobs/Business-amp-Data-Analyst_%7E01951b64561d293b66?source=rss
0.6601806710099885,0.5782150899037635,Data analyst,Data Science & Analytics,hourly,34.0,,Egypt,2024-03-22,https://www.upwork.com/jobs/Data-analyst_%7E014649d25441110031?source=rss
0.6569210183167589,0.5782150899037635,Data Analyst,Data Science & Analytics,hourly,32.5,,Mexico,2024-03-20,https://www.upwork.com/jobs/Data-Analyst_%7E0145017699338e086c?source=rss
0.6428857207601612,0.5782150899037635,Data Analyst,Data Science & Analytics,hourly,15.0,,Brazil,2024-03-11,https://www.upwork.com/jobs/Data-Analyst_%7E0108641f7377cd8fb3?source=rss
0.6426704276909995,0.5782150899037635,Data Quality Analyst,Data Science & Analytics,hourly,12.5,,United States,2024-03-11,https://www.upwork.com/jobs/Data-Quality-Analyst_%7E0134ecfe4c602dfec7?source=rss
0.6386048193870361,0.5782150899037635,Data Analyst,Data Science & Analytics,fixed,,12000.0,United States,2024-03-08,https://www.upwork.com/jobs/Data-Analyst_%7E0198696546eb3fee32?source=rss
0.6271511692560154,0.5782150899037635,Oncall Data Analyst,Data Science & Analytics,hourly,6.5,,United States,2024-02-29,https://www.upwork.com/jobs/Oncall-Data-Analyst_%7E01f957607416da23c7?source=rss
0.6227600249533607,0.5782150899037635,Data Business Analyst,Data Science & Analytics,hourly,45.0,,United States,2024-02-26,https://www.upwork.com/jobs/Data-Business-Analyst_%7E01b841935613796271?source=rss
